index;action;size;isElectric;isDisabled;isSuccess;hour;smallFreeSpaces;mediumFreeSpaces;largeFreeSpaces
1411;0;2;0;0;1;2;265;245;246
1412;2;-1;-1;-1;1;2;265;245;246
1413;2;-1;-1;-1;1;2;265;245;246
1414;0;0;0;1;1;2;264;245;246
1415;0;2;0;0;1;2;264;245;245
1416;2;-1;-1;-1;1;2;264;245;245
1417;0;2;0;0;1;2;264;245;244
1418;2;-1;-1;-1;1;2;264;245;244
1419;1;2;1;1;1;2;264;245;244
1420;0;2;0;0;1;2;264;245;244
1421;0;2;1;0;1;2;264;245;243
1422;1;2;1;0;1;2;264;245;243
1423;0;0;0;1;1;2;263;245;244
1424;0;0;1;1;1;2;262;245;244
1425;0;0;1;1;1;2;261;245;244
1426;2;-1;-1;-1;1;2;261;245;244
1427;0;1;0;1;1;2;261;244;244
1428;1;1;1;1;1;2;261;244;244
1429;0;2;0;1;1;2;261;245;243
1430;0;1;0;1;1;2;261;244;243
1431;0;1;1;1;1;2;261;243;243
1432;0;1;1;1;1;2;261;242;243
1433;0;1;1;1;1;2;261;241;243
1434;1;2;1;0;1;2;261;241;243
1435;1;2;0;0;1;2;261;241;244
1436;0;0;0;1;1;2;260;241;245
1437;2;-1;-1;-1;1;2;260;241;245
1438;1;1;0;1;1;2;260;241;245
1439;0;1;1;0;1;2;260;242;244
1440;0;2;0;0;1;2;260;242;243
1441;0;1;1;0;1;2;260;241;243
1442;1;2;1;1;1;2;260;241;243
1443;0;1;1;0;1;2;260;240;244
1444;2;-1;-1;-1;1;2;260;240;244
1445;2;-1;-1;-1;1;2;260;240;244
1446;1;2;0;1;1;2;260;240;244
1447;0;1;1;0;1;2;260;239;245
1448;0;1;1;0;1;2;260;238;245
1449;1;0;0;1;1;2;260;238;245
1450;0;0;0;0;1;2;260;238;245
1451;1;1;1;0;1;2;260;238;245
1452;0;0;1;1;1;2;260;238;245
1453;0;0;0;1;1;2;259;238;245
1454;0;2;0;0;1;2;259;238;244
1455;0;2;0;0;1;2;259;238;243
1456;1;2;0;0;1;2;259;238;243
1457;1;0;1;1;1;2;259;238;244
1458;0;0;0;1;1;2;258;238;245
1459;0;0;0;0;1;2;257;238;245
1460;0;2;1;0;1;2;257;238;244
1461;0;2;0;0;1;2;257;238;243
1462;0;2;1;0;1;2;257;238;242
1463;0;1;0;1;1;2;257;237;242
1464;1;2;1;0;1;2;257;237;242
1465;0;2;1;0;1;2;257;237;242
1466;0;0;0;1;1;2;256;237;242
1467;0;1;0;1;1;2;256;236;242
1468;0;2;0;1;1;2;256;236;241
1469;0;2;0;0;1;2;256;236;240
1470;0;2;1;0;1;2;256;236;239
1471;0;2;0;1;1;2;256;236;238
1472;2;-1;-1;-1;1;2;256;236;238
1473;2;-1;-1;-1;1;2;256;236;238
1474;0;1;0;0;1;2;256;235;238
1475;2;-1;-1;-1;1;2;256;235;238
1476;2;-1;-1;-1;1;2;256;235;238
1477;0;0;1;0;1;2;255;235;238
1478;0;1;1;0;1;2;255;234;238
1479;0;1;0;1;1;2;255;233;238
1480;0;2;1;0;1;2;255;233;237
1481;0;1;1;0;1;2;255;232;237
1482;0;2;1;1;1;2;255;232;236
